index	speaker	text	voice_cue	bank_name	subsong_index	subtitle_file	wav_file	metadata_file	script_path	line_no	voice_line_no	acb_path
11	広	うん、ありがとう。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-001	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	1	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0011_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0011_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0011_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	12	13	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
12	広	……ふふ。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-002	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	2	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0012_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0012_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0012_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	18	21	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
13	広	プロデューサー、わたしを見直した？	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-003	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	3	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0013_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0013_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0013_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	22	25	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
14	広	……わたしもびっくり。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-004	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	4	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0014_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0014_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0014_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	34	35	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
15	広	プロデューサー。いまのわたし、\nアイドルとして、どう？	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-005	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	5	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0015_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-005_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0015_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-005_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0015_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-005_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	39	42	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
16	広	……ふふふ、そっか。\nわたし、まだまだなんだ。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-006	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	6	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0016_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-006_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0016_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-006_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0016_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-006_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	48	51	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
17	広	なら、これからも、がんばるね。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-007	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	7	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0017_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-007_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0017_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-007_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0017_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-007_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	53	56	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
18	広	プロデューサーはいつも……\nわたしを低く評価する。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-008	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	8	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0018_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-008_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0018_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-008_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0018_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-008_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	63	66	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
19	広	そういうところが、好き。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-009	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	9	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0019_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-009_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0019_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-009_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0019_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-009_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	68	70	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
20	広	そうなんだ。\nわたし、がんばったのに……	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-010	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	10	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0020_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-010_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0020_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-010_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0020_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-010_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	73	76	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
21	広	えっ？	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-011	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	11	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0021_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-011_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0021_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-011_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0021_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-011_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	78	81	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
22	広	褒められてるはずなのに、\n呆れられてるような気がする。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-012	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	12	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0022_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-012_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0022_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-012_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0022_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-012_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	85	88	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
23	広	プロデューサーらしい。……好き。	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-013	sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02	13	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0023_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-013_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0023_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-013_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0023_sud_vo_adv_pstory_001_shro_after-audition-mid-normal-02_shro-013_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235363633/8fb6b28961efad26a5d68bf22aa4850a	89	92	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523131343334/019d1f9aeb38cb1cfc5b29c8002ff3a0
24	広	おはよう、プロデューサー。	sud_vo_adv_pstory_001_shro_opening-normal-04_shro-001	sud_vo_adv_pstory_001_shro_opening-normal-04	1	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0024_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0024_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0024_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233333533/8bb38da5a6937d1ae687a3f7f4b191db	4	5	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5237373634/c46854c1ee7be8f942da73cdae296044
25	広	うん、だけどわたし……\nずっと、すごく、楽しいよ。	sud_vo_adv_pstory_001_shro_opening-normal-04_shro-002	sud_vo_adv_pstory_001_shro_opening-normal-04	2	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0025_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0025_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0025_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233333533/8bb38da5a6937d1ae687a3f7f4b191db	14	15	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5237373634/c46854c1ee7be8f942da73cdae296044
26	広	爽やかな疲れが、心地いいの。	sud_vo_adv_pstory_001_shro_opening-normal-04_shro-003	sud_vo_adv_pstory_001_shro_opening-normal-04	3	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0026_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0026_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0026_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233333533/8bb38da5a6937d1ae687a3f7f4b191db	21	22	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5237373634/c46854c1ee7be8f942da73cdae296044
27	広	今日もいいこと、あるといいな。	sud_vo_adv_pstory_001_shro_opening-normal-04_shro-004	sud_vo_adv_pstory_001_shro_opening-normal-04	4	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0027_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0027_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0027_sud_vo_adv_pstory_001_shro_opening-normal-04_shro-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233333533/8bb38da5a6937d1ae687a3f7f4b191db	24	25	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5237373634/c46854c1ee7be8f942da73cdae296044
28	広	栗を調理するのは初めて。\nご指導、よろしくお願いします。	sud_vo_adv_csprt-2-0060_02_shro-001	sud_vo_adv_csprt-2-0060_02	13	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0028_sud_vo_adv_csprt-2-0060_02_shro-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0028_sud_vo_adv_csprt-2-0060_02_shro-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0028_sud_vo_adv_csprt-2-0060_02_shro-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233383933/bbd731d4e87a1cc5fc9e8a499419c875	8	9	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/5237383931/761b96caab5f37bb7159e988c0658e6d
29	広	うん。がんばる。	sud_vo_adv_csprt-2-0060_02_shro-002	sud_vo_adv_csprt-2-0060_02	14	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0029_sud_vo_adv_csprt-2-0060_02_shro-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0029_sud_vo_adv_csprt-2-0060_02_shro-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0029_sud_vo_adv_csprt-2-0060_02_shro-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233383933/bbd731d4e87a1cc5fc9e8a499419c875	38	39	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/5237383931/761b96caab5f37bb7159e988c0658e6d
30	広	わかった――――――――――あ。	sud_vo_adv_csprt-2-0060_02_shro-003	sud_vo_adv_csprt-2-0060_02	15	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0030_sud_vo_adv_csprt-2-0060_02_shro-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0030_sud_vo_adv_csprt-2-0060_02_shro-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0030_sud_vo_adv_csprt-2-0060_02_shro-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233383933/bbd731d4e87a1cc5fc9e8a499419c875	56	57	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/5237383931/761b96caab5f37bb7159e988c0658e6d
31	広	…………栗が、ボロボロになった。	sud_vo_adv_csprt-2-0060_02_shro-004	sud_vo_adv_csprt-2-0060_02	16	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0031_sud_vo_adv_csprt-2-0060_02_shro-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0031_sud_vo_adv_csprt-2-0060_02_shro-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\hiro\20260715_001531_limit100\items\0031_sud_vo_adv_csprt-2-0060_02_shro-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233383933/bbd731d4e87a1cc5fc9e8a499419c875	74	75	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/5237383931/761b96caab5f37bb7159e988c0658e6d
