index	speaker	text	voice_cue	bank_name	subsong_index	subtitle_file	wav_file	metadata_file	script_path	line_no	voice_line_no	acb_path
11	美鈴	もちろんです。\nふふ、献立はどうしましょうか？	sud_vo_adv_event_025_main-03_hmsz-011	sud_vo_adv_event_025_main-03	11	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0011_sud_vo_adv_event_025_main-03_hmsz-011_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0011_sud_vo_adv_event_025_main-03_hmsz-011_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0011_sud_vo_adv_event_025_main-03_hmsz-011_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	304	313	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
12	美鈴	わたしにお任せください。\nうってつけのものがあります。	sud_vo_adv_event_025_main-03_hmsz-012	sud_vo_adv_event_025_main-03	12	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0012_sud_vo_adv_event_025_main-03_hmsz-012_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0012_sud_vo_adv_event_025_main-03_hmsz-012_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0012_sud_vo_adv_event_025_main-03_hmsz-012_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	324	328	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
13	美鈴	ふふ……大切な方々と、\n自分のために動いていますから。	sud_vo_adv_event_025_main-03_hmsz-013	sud_vo_adv_event_025_main-03	13	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0013_sud_vo_adv_event_025_main-03_hmsz-013_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0013_sud_vo_adv_event_025_main-03_hmsz-013_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0013_sud_vo_adv_event_025_main-03_hmsz-013_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	339	341	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
14	美鈴	ちっともめんどうじゃないんです。	sud_vo_adv_event_025_main-03_hmsz-014	sud_vo_adv_event_025_main-03	14	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0014_sud_vo_adv_event_025_main-03_hmsz-014_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0014_sud_vo_adv_event_025_main-03_hmsz-014_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0014_sud_vo_adv_event_025_main-03_hmsz-014_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	343	344	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
15	美鈴	お食事の内容は、\n当日までの秘密にしておきましょう。	sud_vo_adv_event_025_main-03_hmsz-015	sud_vo_adv_event_025_main-03	15	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0015_sud_vo_adv_event_025_main-03_hmsz-015_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0015_sud_vo_adv_event_025_main-03_hmsz-015_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0015_sud_vo_adv_event_025_main-03_hmsz-015_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	358	361	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
16	美鈴	佑芽さんの言う通りです。\n今年も、来年も……その先も。	sud_vo_adv_event_025_main-03_hmsz-016	sud_vo_adv_event_025_main-03	16	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0016_sud_vo_adv_event_025_main-03_hmsz-016_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0016_sud_vo_adv_event_025_main-03_hmsz-016_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0016_sud_vo_adv_event_025_main-03_hmsz-016_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	398	404	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
17	美鈴	わたしたちらしくいきましょう。	sud_vo_adv_event_025_main-03_hmsz-017	sud_vo_adv_event_025_main-03	17	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0017_sud_vo_adv_event_025_main-03_hmsz-017_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0017_sud_vo_adv_event_025_main-03_hmsz-017_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0017_sud_vo_adv_event_025_main-03_hmsz-017_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5236343733/041a4db7cf6152776422ca5df375f49c	405	407	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/8/523130383738/89d391a8199c68d20b96bab3a94a5e3b
18	美鈴	わたしは、たまに\nまりちゃんと食べてましたよ。	sud_vo_adv_csprt-3-0091_02_hmsz-001	sud_vo_adv_csprt-3-0091_02	1	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0018_sud_vo_adv_csprt-3-0091_02_hmsz-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0018_sud_vo_adv_csprt-3-0091_02_hmsz-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0018_sud_vo_adv_csprt-3-0091_02_hmsz-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	68	69	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
19	美鈴	これとか。どっちが早く白くなるまで\n練ることができるか競争しました。	sud_vo_adv_csprt-3-0091_02_hmsz-002	sud_vo_adv_csprt-3-0091_02	2	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0019_sud_vo_adv_csprt-3-0091_02_hmsz-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0019_sud_vo_adv_csprt-3-0091_02_hmsz-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0019_sud_vo_adv_csprt-3-0091_02_hmsz-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	70	78	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
20	美鈴	ふふ……	sud_vo_adv_csprt-3-0091_02_hmsz-003	sud_vo_adv_csprt-3-0091_02	3	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0020_sud_vo_adv_csprt-3-0091_02_hmsz-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0020_sud_vo_adv_csprt-3-0091_02_hmsz-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0020_sud_vo_adv_csprt-3-0091_02_hmsz-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	84	85	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
21	美鈴	すみません。負けて悔しがる\nまりちゃんを思い出してしまいました。	sud_vo_adv_csprt-3-0091_02_hmsz-004	sud_vo_adv_csprt-3-0091_02	4	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0021_sud_vo_adv_csprt-3-0091_02_hmsz-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0021_sud_vo_adv_csprt-3-0091_02_hmsz-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0021_sud_vo_adv_csprt-3-0091_02_hmsz-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	101	104	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
22	美鈴	この梅干しのお菓子\n美味しいんですよね。\nまりちゃんに買っていこうかな。	sud_vo_adv_csprt-3-0091_02_hmsz-005	sud_vo_adv_csprt-3-0091_02	5	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0022_sud_vo_adv_csprt-3-0091_02_hmsz-005_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0022_sud_vo_adv_csprt-3-0091_02_hmsz-005_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0022_sud_vo_adv_csprt-3-0091_02_hmsz-005_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	152	153	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
23	美鈴	ふふ、仕方がありませんね。\nどなたかに怒られないといいですけど。	sud_vo_adv_csprt-3-0091_02_hmsz-006	sud_vo_adv_csprt-3-0091_02	6	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0023_sud_vo_adv_csprt-3-0091_02_hmsz-006_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0023_sud_vo_adv_csprt-3-0091_02_hmsz-006_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0023_sud_vo_adv_csprt-3-0091_02_hmsz-006_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231383533/9e892c04614202994492103a131491d0	196	200	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/523133303036/81173f8ded2611c6a01e811fbb5678eb
24	美鈴	目が覚めたようですね、\nプロデューサー。	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-001	sud_vo_adv_cidol-hmsz-3-014_02	1	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0024_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0024_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0024_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	21	23	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
25	美鈴	どういたしまして。\nいい夢は、見られましたか？	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-002	sud_vo_adv_cidol-hmsz-3-014_02	2	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0025_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0025_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0025_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	27	28	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
26	美鈴	まあ、わたしの夢を？　どんな？	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-003	sud_vo_adv_cidol-hmsz-3-014_02	3	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0026_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0026_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0026_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	32	34	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
27	美鈴	ほんとうに奇妙な夢ですね。	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-004	sud_vo_adv_cidol-hmsz-3-014_02	4	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0027_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0027_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0027_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	38	40	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
28	美鈴	ふふ、いけませんよ……\nプロデューサー。	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-005	sud_vo_adv_cidol-hmsz-3-014_02	5	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0028_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-005_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0028_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-005_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0028_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-005_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	45	46	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
29	美鈴	夢に見るほど担当アイドルを\n意識してしまうだなんて。	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-006	sud_vo_adv_cidol-hmsz-3-014_02	6	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0029_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-006_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0029_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-006_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0029_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-006_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	49	51	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
30	美鈴	もしかして……\nわたしに恋してしまったんですか？	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-007	sud_vo_adv_cidol-hmsz-3-014_02	7	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0030_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-007_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0030_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-007_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0030_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-007_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	55	56	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
31	美鈴	本当にすげない方。それとも……\n照れ隠しでしょうか。	sud_vo_adv_cidol-hmsz-3-014_02_hmsz-008	sud_vo_adv_cidol-hmsz-3-014_02	8	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0031_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-008_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0031_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-008_02_voice.wav	C:\Repositories\GakumasuVoice\output\misuzu\20260715_010942_limit100\items\0031_sud_vo_adv_cidol-hmsz-3-014_02_hmsz-008_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5233303533/eece10c902056b8838ca9968c1180d92	64	65	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5238303433/8e9fe7e53f24cd18a66d3a388bf7fabb
